B2,B3,B4,B8,NDMI,NDVI,NDWI,TWI,aspect,elevation,label,plan_curv,prof_curv,slope,NDVI_contrast,NDVI_homogeneity,slope_aspect_ratio,elev_ndvi_ratio
355.53333333333336,481.9285714285714,672.0769230769231,1818.2608695652173,0.24957310737282182,0.6202309737879799,0.2305788522832425,1.1463703413481552,0.4831294631013411,0.371437010726416,1,-23.0,-14.642704010009766,0.4671385771880939,6521.157258064515,0.019872323171572656,0.9649042514281132,0.5979048476310904
501.5,686.0,668.0,1992.0,0.40519141600241354,0.6530524750339984,0.31024292681060633,1.4759408656865962,0.8163041747731163,0.16201447346595563,1,-13.0,-26.53151607513428,0.35043208683200083,6521.157258064515,0.019872323171572656,0.42876581039033695,0.24770867728546386
495.0,732.8,783.0,2470.625,0.28305124147186245,0.6713894954510355,0.26343589169034104,3.451469441669984,0.19795849320681771,0.07473046816205428,1,0.0,10.2944917678833,0.2712211652769288,6521.157258064515,0.019872323171572656,1.3632047614825566,0.11114163541761676
207.0,385.0,398.0,2693.0,0.3946692114961675,0.8672993296979437,0.08637097878820275,3.503050261404414,0.656627159579683,0.2631812139620172,1,-39.0,17.116374969482422,0.4465835464859535,6521.157258064515,0.019872323171572656,0.6790831856326975,0.3030996396756063
250.0,557.0,352.0,3328.0,0.4723472870011996,0.9252679805352095,0.11760978135784333,2.053333128934113,0.09727938105677363,0.21621621618428352,1,17.0,-0.1344718933105468,0.19960764264894354,6521.157258064515,0.019872323171572656,2.03102258584265,0.2334272810114315
207.0,385.0,398.0,2693.0,0.3946692114961675,0.8672993296979437,0.08637097878820275,3.503050261404414,0.656627159579683,0.2631812139620172,1,-39.0,17.116374969482422,0.4465835464859535,6521.157258064515,0.019872323171572656,0.6790831856326975,0.3030996396756063
1228.5,1491.75,1553.111111111111,2272.45,0.24596283621971457,0.3819241460058009,0.5495849115768066,11.50265360215025,0.070796763560758,0.013439669175389208,1,-6.0,-10.123882293701172,0.6068197367416092,6521.157258064515,0.019872323171572656,8.451909343073496,0.03509747117170723
267.5,574.5,398.0,3187.5,0.5684150254903672,0.8983914667834839,0.13356052410720287,2.4780984000130446,0.8639553532687285,0.2565352237104511,1,-9.0,49.325151443481445,0.38237811636256785,6521.157258064515,0.019872323171572656,0.44207844360698323,0.2852319965052642
300.0,487.0,524.0,2261.0,0.3240661857397181,0.7633161718813503,0.17541858108211963,0.8972495218411889,0.8390187361432758,0.23526805490543964,1,-28.0,-18.843524932861328,0.5672620621232656,6521.157258064515,0.019872323171572656,0.6752969162660579,0.30781509480079644
489.0,791.0,866.0,2726.0,0.26023780319994333,0.6706249842149397,0.256864611901547,9.463882322909845,0.8692281828656608,0.22020381033522318,1,-89.0,-15.952407836914062,0.7661819450517563,6521.157258064515,0.019872323171572656,0.8804379818276163,0.3278672108849833
1117.0,1437.6,1377.0,2110.666666666667,0.4122666877602906,0.40146846036602785,0.5647104645526716,0.723103566947287,0.8920615983160631,0.011224339091533845,1,22.0,-16.07940673828125,0.6406255350996377,6521.157258064515,0.019872323171572656,0.7173363363821564,0.02788874209255003
276.0,490.0,380.0,2839.0,0.5014985462913636,0.8860541481081412,0.12413294101693245,8.00361205273429,0.8729304944320542,0.08905626937098562,1,-2.0,10.28822135925293,0.2932426165986787,6521.157258064515,0.019872323171572656,0.3355445524180385,0.1003955277825145
305.5,486.8333333333333,345.25,3126.5,0.48133437946305485,0.9186263362258786,0.10285442460963345,0.9651340995052292,0.29549003998488127,0.18224782156516794,1,-25.0,-37.3115291595459,0.5392352685105286,6521.157258064515,0.019872323171572656,1.8187297911863263,0.19817594862833968
290.0,503.0,478.0,2820.0,0.4175811709148419,0.838978491129004,0.13126838342665878,2.64200152182926,0.7997696075659257,0.11076650419276819,1,-38.0,35.10184288024902,0.37906091044658735,6521.157258064515,0.019872323171572656,0.47337075091899017,0.1318682625359709
361.5,491.6666666666667,412.1666666666666,1739.6666666666667,0.45751218193776794,0.7573784942105104,0.24907486382045993,0.8616298036359402,0.9893620693535935,0.1283414561913541,1,-25.0,-53.01137161254883,0.5821297467809942,6521.157258064515,0.019872323171572656,0.587794873001294,0.1692314024871717
612.75,867.4,838.25,2673.5,0.31640222755903336,0.6748141696244094,0.2911223783282306,3.712456106138315,0.6366958737355113,0.17028503911234896,1,2.0,0.8465287685394287,0.027697823671623843,6521.157258064515,0.019872323171572656,0.043434221252483286,0.25197021128897995
663.0,985.7142857142856,1190.4166666666663,2666.6666666666665,0.25182314936957995,0.5523721755903634,0.33367764346459466,2.3142779045027684,0.47185983904214746,0.1723526805239473,1,16.0,-3.0673084259033203,0.1520140808755773,6521.157258064515,0.019872323171572656,0.32147809630757795,0.311458884502231
414.8571428571428,713.1944444444445,532.25,3201.875,0.4832730057336779,0.8431798362328164,0.18386705829990685,1.5773019801925088,0.8774381712784052,0.08861320335421456,1,56.0,29.745577812194824,0.3189643636226196,6521.157258064515,0.019872323171572656,0.36310394294276355,0.10496958059274934
1091.6666666666667,1371.3333333333333,1625.0,2455.6666666666665,0.18972226883960597,0.3955165920079818,0.484738976263241,3.911702522405129,0.6859152572748721,0.18918918916124808,1,14.0,4.082421779632568,0.18637848883518418,6521.157258064515,0.019872323171572656,0.27132675662873507,0.4771280520776789
254.16931216931212,411.625,361.1666666666667,1523.6666666666667,0.3784012502247845,0.7572468298455627,0.23600511209129488,4.104224363106568,0.9998241266152822,0.08108108106910632,1,-18.0,-15.905572891235352,0.5886290053902603,6521.157258064515,0.019872323171572656,0.5881443000189881,0.10693230472934606
399.0,603.0,757.0,1800.0,0.21749583547565451,0.5744001315943307,0.30131916617507565,2.8189499991457216,0.6550460519710687,0.13735046519903257,1,4.0,-5.60511589050293,0.40483922703264347,6521.157258064515,0.019872323171572656,0.6170896476189703,0.2387042644888854
392.0,551.975,433.3,1945.0,0.5076604635899413,0.7737545122292689,0.2502890196610225,1.046859182256768,0.9823284994631124,0.1351351351151772,1,-13.0,-16.718212127685547,0.5061672018764676,6521.157258064515,0.019872323171572656,0.5147488373954684,0.17442316628313792
739.0,1007.65,1644.0,2370.0,0.14666292485075838,0.3756491571882987,0.3822606999186014,2.102191477135514,0.06122670547460926,0.1984935755134406,1,-33.0,0.2374804019927978,0.18982819442259682,6521.157258064515,0.019872323171572656,3.0505904655365947,0.5269985919926204
271.9,445.8095238095238,399.0,2126.6666666666665,0.39296029906460905,0.8161442222039258,0.1687235211193997,2.330631710306166,0.5091265707364405,0.052872544668014686,1,36.0,-4.894988059997559,0.30131148784062645,6521.157258064515,0.019872323171572656,0.590660250074095,0.06470405496524438
605.3333333333334,793.5,789.5,1967.5,0.2545699914312635,0.5913625287682042,0.36358846708651443,2.362369023070036,0.14195921311977605,0.10928961747019796,1,9.0,-12.225264549255373,0.2201761634720285,6521.157258064515,0.019872323171572656,1.5401327320370566,0.18449785758302714
632.0,831.0,1021.5,2147.5,0.14962986857132005,0.5283677221132534,0.34924829269609015,6.970863014216262,0.5409008784252871,0.13631664449323339,1,2.0,3.766259670257568,0.1128928932034911,6521.157258064515,0.019872323171572656,0.20832757003743416,0.25750841768185795
470.0,710.5,891.0,2579.5,0.24116754852321476,0.6432345242173795,0.24157865280032675,2.141382922597353,0.09542444367951153,0.25550140300465196,1,-1.0,-8.265438079833984,0.43739382408521016,6521.157258064515,0.019872323171572656,4.536130128362343,0.396596881104807
222.83333333333331,235.0,281.3636363636364,675.5,0.2089526234632743,0.5779058003624185,0.3135539247751291,1.4504468942484885,0.7340038689469376,0.5374390783433113,1,2.0,20.654512405395508,0.5069173415468424,6521.157258064515,0.019872323171572656,0.6896798274995727,0.9283705190151017
613.0,819.5,922.0,2210.75,0.23382600539581258,0.5774465158383083,0.33462905571141105,2.8863555289684064,0.41949392958149617,0.17501107662457374,1,-1.0,21.18468952178955,0.08061589022648602,6521.157258064515,0.019872323171572656,0.1917171320563899,0.302553601469862
218.06896551724137,403.6521739130435,354.07142857142856,1826.6,0.396472321649039,0.80845796472892,0.1818568153303987,2.708069737877663,0.8827187479877189,0.31206616447909225,1,-18.0,29.473393440246586,0.09883495231424955,6521.157258064515,0.019872323171572656,0.11183982747825903,0.385524854997999
582.0,696.0,578.0,1897.0,0.3734078582903163,0.6838543639799214,0.33117094763607624,1.6408434057166474,0.8324007514576394,0.22684980058678927,1,113.0,-24.688045501708984,0.5463913477667117,6521.157258064515,0.019872323171572656,0.6556165767922085,0.3312380157271511
585.6666666666666,908.2,949.25,2981.5,0.2761797043543341,0.6699210525935669,0.2715199026905942,2.0365976387894738,0.8941095112466348,0.12435386204041443,1,10.0,-24.6201286315918,0.3948022064421063,6521.157258064515,0.019872323171572656,0.44106581539085454,0.18534798030215632
314.0,420.0,431.0,2069.0,0.38469030484589556,0.7908935532565942,0.1609401520510703,9.34676278418446,0.8717303608283636,0.23142814942675702,1,-7.0,-21.41110610961914,0.8084341156735518,6521.157258064515,0.019872323171572656,0.9263274797799126,0.2922465380290427
557.3,784.1666666666666,848.75,2360.0,0.2667304666561363,0.6296202713047541,0.29870149943519686,2.6032159665838157,0.27416327347556674,0.018904150048899105,1,-17.0,22.748273372650143,0.17188806801033507,6521.157258064515,0.019872323171572656,0.6246766359450145,0.029977073223140128
762.5,963.5,1054.5,1850.0,0.2000531482027978,0.457080038933783,0.457625789520247,1.357656732481043,0.7624708005969879,0.2776547038432056,1,-28.0,-15.28836441040039,0.3898730941406363,6521.157258064515,0.019872323171572656,0.5106588147651215,0.606127052576813
1038.3333333333333,1326.6666666666667,1421.6,2492.083333333333,0.22440964234056016,0.45676304647003596,0.46608436043693585,2.42428718205775,0.09653681754826628,0.024811696939180075,1,16.0,75.27870750427246,0.27536073489541857,6521.157258064515,0.019872323171572656,2.823146600607056,0.05420205307202356
1609.0,1357.0,1221.0,1301.0,0.22671340811976795,0.24508248085253026,0.7446868647673206,0.7286742965040449,0.07595124626250246,0.6015359621028599,1,-103.0,-39.3095703125,0.6382610133842154,6521.157258064515,0.019872323171572656,8.294355769196077,2.4444485443209674
537.5,710.5,929.5,1879.0,0.13127136582502394,0.5132785569305466,0.34135401249295916,2.3979752295571712,0.469177025171324,0.2045488110759786,1,-18.0,-7.216342926025391,0.41035352892124527,6521.157258064515,0.019872323171572656,0.8727638888176636,0.39773933468434103
2831.0,2557.0,2658.0,2694.0,0.7310086301590747,0.22320168367557536,0.7044156192390342,2.0460911950632443,0.9132733034861245,0.5990252546744904,1,31.0,41.39306831359863,0.3915037681009785,6521.157258064515,0.019872323171572656,0.42821305905813334,2.671814256048553
447.0,765.0,822.0,3480.0,0.34390872688112384,0.7581982011793853,0.18052899863333702,1.8885274515197925,0.7002427334726288,0.1533008418027912,1,15.0,-31.691829681396484,0.5363298522424608,6521.157258064515,0.019872323171572656,0.7648276789785731,0.20192466415837684
269.80645161290323,434.0,406.5,2163.454545454545,0.39549710059972937,0.8158012295298134,0.15811215721986396,1.8189200954211335,0.5441373600255984,0.24870772408082886,1,29.0,2.007070541381836,0.37090802984706456,6521.157258064515,0.019872323171572656,0.6803937081649432,0.3044898992426786
204.16666666666663,336.25,338.04761904761904,1742.75,0.2971107710440349,0.8082960105566106,0.14897445628096212,2.797136877347209,0.3279405061675082,0.4151528577144952,1,46.0,-36.12453842163086,0.6429214943871822,6521.157258064515,0.019872323171572656,1.954522116713056,0.5129802350427565
262.8888888888889,485.1764705882353,458.8,2277.75,0.37988174798277835,0.7991990009265967,0.17265617821475765,1.7266100617983793,0.46284718847858586,0.13306749370357887,1,-14.0,-9.562366485595703,0.40262248885095425,6521.157258064515,0.019872323171572656,0.8680067462983919,0.16629300155272916
461.0,724.0,727.0,2356.0,0.2814488737674065,0.6798730664477397,0.2742123669843477,12.343707694828858,0.537252796645565,0.09171466547161207,1,16.0,41.05963373184204,0.056586684932942694,6521.157258064515,0.019872323171572656,0.10513031290426263,0.13470156184926962
398.0,673.0,715.0,2737.0,0.2831915118775384,0.7300928054310151,0.20981725793653366,1.7111570406328491,0.8186854364745827,0.2265544232422752,1,5.0,42.26936149597168,0.2807435155169645,6521.157258064515,0.019872323171572656,0.3425015292749684,0.3098846296383812
558.3333333333334,797.9166666666667,685.0,2459.5,0.32792257762986665,0.7113334873211112,0.29110159316484086,1.4842381288720583,0.9999999972132689,0.04268202628228001,1,18.0,-59.48016357421875,0.6118167592013731,6521.157258064515,0.019872323171572656,0.6112055553492894,0.05991860138822797
433.1428571428572,605.3333333333334,558.2,1518.428571428571,0.31019198623739724,0.6221091519471116,0.3595457784257177,1.8446556928522737,0.03730879739983277,0.018313395359871008,1,-14.0,-10.144758224487305,0.24634197266398805,6521.157258064515,0.019872323171572656,6.430428240617739,0.029390348870089164
277.875,472.4,472.0,2118.0,0.3262339453362138,0.7736662078111023,0.1842071869185662,1.5612908123871845,0.32303396450274774,0.243538620551833,1,-8.0,-30.06186294555664,0.46351022385617136,6521.157258064515,0.019872323171572656,1.430437159781875,0.3143787841733487
483.0,653.0,798.0,1646.0,0.17447599434057198,0.5210622933087233,0.35785105321172617,10.049758369664731,0.0,0.05641707280218327,1,7.0,-10.699723958969116,0.041172766006563846,6521.157258064515,0.019872323171572656,41.17276600656385,0.1080657874075208
247.0,389.0,391.0,1172.0,0.14565657316484856,0.6547470847045271,0.29835240433274157,0.7960027723200002,0.2393372556034411,0.140008861299659,1,-16.0,5.295200347900391,0.6097412522089583,6521.157258064515,0.019872323171572656,2.537023445150083,0.2135104593911318
267.0,506.0,522.0,3402.0,0.4019504338760529,0.8598290840716802,0.09388028087467788,10.453298438320797,0.1169053359242538,0.1193324471836756,1,-2.0,15.192310333251951,0.39513265510801526,6521.157258064515,0.019872323171572656,3.3512703391291914,0.13862501789465437
407.0,560.0,621.0,2165.0,0.23035928257449872,0.7024749792840916,0.22372623839096528,2.055356871770893,0.32025976257313216,0.1411903706777152,1,-6.0,-6.483473777770996,0.297767588595541,6521.157258064515,0.019872323171572656,0.9268748324115337,0.20070418257291966
495.1111111111111,717.4285714285714,1006.6666666666666,2112.678571428572,0.1327738342805867,0.5277096191455044,0.30569550196767353,5.176486095590479,0.48158697958539187,0.4176635651428646,1,15.0,2.818692684173584,0.11009103955621369,6521.157258064515,0.019872323171572656,0.22812683353122565,0.789967781970543
388.6,595.0,557.0,2116.8,0.36609613018888143,0.7280067481488747,0.2474777708057436,14.144557458182328,0.3358471867703197,0.02244867818306769,1,-6.0,208.23471927642825,0.040332823638762054,6521.157258064515,0.019872323171572656,0.11973626386929903,0.03079351218636911
351.0625,682.1818181818181,414.45454545454544,3741.0,0.5220344800168201,0.9181151825952316,0.1361521282675148,1.211149828174669,0.7829752334208444,0.25372913893756766,0,45.0,-18.71947860717773,0.442583236423677,6521.157258064515,0.019872323171572656,0.564537267959962,0.2760580433685505
391.0,626.0,597.0,2459.0,0.3968048915718941,0.7507054570545902,0.2193074697812417,2.300405012366909,0.31717671559894256,0.09954216510123436,0,-7.0,-7.967207908630371,0.15427017759694564,6521.157258064515,0.019872323171572656,0.48485690508981527,0.1324217672853816
247.0,460.9166666666667,394.1428571428572,2267.625,0.4054833417792795,0.8334821079377286,0.16125048632500205,1.7703477797475586,0.5724611651677644,0.12937527689715325,0,-22.0,18.58623218536377,0.26503994738716447,6521.157258064515,0.019872323171572656,0.46217593009916863,0.15503660973256914
367.96,591.0909090909091,559.0,2875.4,0.34892140073392985,0.8077631112954763,0.16396850936732832,2.649172594053632,0.3106847050914393,0.20425343373146457,0,-11.0,11.506195068359377,0.2748954591416068,6521.157258064515,0.019872323171572656,0.8819664701255083,0.2525503832689544
285.0,477.0,470.0,2732.0,0.36018190948220613,0.8357447915647614,0.12661469294148142,1.6747872149874934,0.18453793076930125,0.15832225665953,0,8.0,41.844499588012695,0.42116599427716006,6521.157258064515,0.019872323171572656,2.269972466173722,0.18921212089466152
7542.0,7502.5,7376.5,6650.5,0.9682939481993116,0.17200334641091392,0.7781026254206135,3.3956931930978564,0.8185544601141743,0.9999999998523112,0,-21.0,22.08892059326172,0.1548150598886396,6521.157258064515,0.019872323171572656,0.18890149150926702,5.780235010466978
212.55555555555557,292.0,281.6363636363636,1384.0,0.305909574956628,0.79669527696549,0.1703026470084906,1.3055921027832815,0.027168292676408596,0.40865455613518614,0,-29.0,-6.2517852783203125,0.40813318843253465,6521.157258064515,0.019872323171572656,14.489099255005712,0.5122940650842858
9718.0,9460.0,9284.0,8054.0,0.9634196601399498,0.15520815947881222,0.7952494330620389,2.5076590722465237,0.48356335712933207,0.7306158616554991,0,-7.0,12.423517227172852,0.12342385976092463,6521.157258064515,0.019872323171572656,0.2547115004570646,4.677193970489093
165.0,330.0,311.0,1841.0,0.34217237574530374,0.8397131065003196,0.13235191894708545,1.456632475344467,0.5950397619288956,0.26687343076844283,0,20.0,57.89715385437012,0.35667227582189465,6521.157258064515,0.019872323171572656,0.5984034935314329,0.31743698142089255
295.625,475.25,468.0,1945.0,0.2590148000440401,0.7531636062361812,0.2081150179551703,2.2797233210266934,0.5920487356014517,0.17087579380137707,0,-4.0,41.85948181152344,0.2392021556744821,6521.157258064515,0.019872323171572656,0.40334316779529206,0.22657655764399742
610.1,858.7777777777778,999.1875,2571.0,0.19764405874760613,0.6027295055858651,0.30038395337565055,3.0812746036692538,0.761807837274836,0.03234381922428831,0,3.0,-22.558399200439453,0.2145132923613307,6521.157258064515,0.019872323171572656,0.2812153754577152,0.053573361787083024
607.7142857142857,860.9230769230769,855.4736842105264,2390.8,0.325482440585996,0.6313471317412713,0.3249269872033759,2.2658148350156546,0.9301871447922846,0.15300546445827715,0,31.0,2.1126632690429688,0.3203555805240399,6521.157258064515,0.019872323171572656,0.3440292129414008,0.24196435277084527
501.5,733.5,570.0,3083.4,0.5003444268636839,0.8195742364878461,0.20095487074770912,1.0848470173811569,0.9728301495409218,0.19790282082441252,0,-17.0,-22.163686752319336,0.4910941412455881,6521.157258064515,0.019872323171572656,0.5042913710127965,0.24117601068181202
186.0,211.0,152.0,857.0,0.414161791986665,0.8289848244125693,0.21016712159474288,1.641546188522215,0.9675160763241164,0.3705508786928739,0,-18.0,-24.82706451416016,0.716900457837731,6521.157258064515,0.019872323171572656,0.7402050160681262,0.4464550047106407
3442.0,3377.0,3349.0,3032.5,0.9416137756931562,0.17389500090803767,0.7725938679839826,1.539944536576665,0.18463011861991124,0.7893959532137946,0,74.0,-24.545392990112305,0.4717222830961459,6521.157258064515,0.019872323171572656,2.541194751170878,4.513542120216863
633.6666666666666,889.75,1046.5,2247.5,0.2055362572834466,0.5364962020214595,0.35711961016119514,1.953065697958584,0.5883735110610832,0.1271599468132979,0,12.0,-7.67042350769043,0.22103069592448274,6521.157258064515,0.019872323171572656,0.3750265184577916,0.2365783168979881
273.72727272727275,400.875,494.0,1836.3333333333333,0.21068581055552235,0.7215826827043318,0.17877554722023634,1.8215890603046367,0.38236266088463816,0.14754098358476725,0,13.0,15.278131484985352,0.3700168517034288,6521.157258064515,0.019872323171572656,0.9651875090014951,0.20418560687419413
284.8928571428572,413.0740740740741,287.8333333333333,2340.181818181818,0.4055309175487905,0.9009786190290289,0.12898298895773253,1.8145548523789552,0.017987735992265663,0.26273814794524614,0,7.0,-9.049123764038086,0.25378146305447863,6521.157258064515,0.019872323171572656,13.365546221932528,0.2912908825134693
206.2142857142857,274.0,353.8333333333333,1224.0,0.29505015806650625,0.700106999182219,0.18513782254150116,0.714901995605595,0.23493056989115815,0.4980062028506858,0,110.0,-92.20003986358644,0.6441074687342303,6521.157258064515,0.019872323171572656,2.7300721099066405,0.7103141224257741
160.3783783783784,218.08695652173915,148.22222222222223,1830.555555555556,0.4846053739569777,0.9615916225746434,0.054558184623487965,1.7686051909587412,0.0770642387855553,0.304386353521727,0,78.0,20.00084972381592,0.38798136410355205,6521.157258064515,0.019872323171572656,4.970026866839091,0.3162154608281183
810.5,1020.8,1138.0,2037.857142857143,0.19415012252035146,0.46535960895333445,0.4427418021573531,1.462892947499118,0.6576581943418931,0.21296706539462898,0,-18.0,-23.204484939575195,0.3546404115943821,6521.157258064515,0.019872323171572656,0.5384286032434861,0.4566584697860041
346.5,476.75,423.1666666666666,1801.0,0.4101592933131706,0.759625831585432,0.23022109811929284,2.022088893228185,0.46826556903943556,0.22714517793130332,0,12.0,-3.382201194763184,0.2060849168083624,6521.157258064515,0.019872323171572656,0.43916479368006583,0.2986293240368222
5138.0,4888.0,4500.0,3950.0,0.8744446745849433,0.16033263461050834,0.8173274566713884,0.8265081112003232,0.0442444304135012,0.7381479839406072,0,-159.0,-9.428569793701172,0.596876405782248,6521.157258064515,0.019872323171572656,13.19226256861301,4.5753172364825945
136.0,324.0,215.0,2318.0,0.4488607757514542,0.9441292072137542,0.08219205081075796,1.4036848016631984,0.7629450186235982,0.2831191847167155,0,7.0,-10.60506820678711,0.5257500395877606,6521.157258064515,0.019872323171572656,0.6882040287860058,0.2995560633993656
581.8333333333334,887.3333333333334,909.25,2555.0,0.2786355358107981,0.6331998699639311,0.31299193972883305,2.2311585422471563,0.016379400070361056,0.09599763696706577,0,14.0,-16.55336570739746,0.40484091700383873,6521.157258064515,0.019872323171572656,23.2942975801712,0.1513681120315043
358.2,552.1666666666666,566.75,2074.5,0.29521430187162884,0.7170487099934347,0.2317724193691079,1.3985994079771102,0.7234757940261409,0.18697385907739272,0,25.0,-42.10809326171875,0.6481200384998268,6521.157258064515,0.019872323171572656,0.8946055117977357,0.26039160919751847
416.5675675675676,605.4528301886793,670.1,2715.708333333333,0.29364652157071086,0.7462216376114316,0.18409771042117193,2.50734665266785,0.23719506756068603,0.310441589084265,0,9.0,23.73854637145996,0.42653323902315654,6521.157258064515,0.019872323171572656,1.7906887971745542,0.4154611877630076
685.0,745.0,899.0,1572.0,0.1426820137032359,0.45574416213205926,0.42189725502626924,1.7960694256691738,0.05419540955668344,0.6046374242202573,0,-14.0,-15.710142135620115,0.3785979028120113,6521.157258064515,0.019872323171572656,6.859228074450768,1.323798910527591
